id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-519362,2024-02-07,000001,Vente,303800,35,,RUE DU PRE BRULE,0441,94440,94070,Santeny,94,,,94070000AM0183,,,,,,,,,,,,,0,1,Maison,93,4,S,sols,,,332,2.574225,48.7261
2024-519363,2024-02-12,000001,Vente,180010,1,,RUE DU PAVE DE GRIGNON,7150,94320,94073,Thiais,94,,,94073000AJ0404,,,240,81.46,319,,,,,,,,2,3,Dépendance,,0,,,,,,2.401751,48.756358
2024-519363,2024-02-12,000001,Vente,180010,1,,RUE DU PAVE DE GRIGNON,7150,94320,94073,Thiais,94,,,94073000AJ0404,,,240,81.46,319,,,,,,,,2,2,Appartement,77,4,,,,,,2.401751,48.756358
2024-519363,2024-02-12,000001,Vente,180010,1,,RUE DU PAVE DE GRIGNON,7150,94320,94073,Thiais,94,,,94073000AJ0404,,,648,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.401751,48.756358
2024-519363,2024-02-12,000001,Vente,180010,1,,RUE DU PAVE DE GRIGNON,7150,94320,94073,Thiais,94,,,94073000AJ0404,,,822,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.401751,48.756358
2024-519364,2024-02-01,000001,Vente,147500,48,,RUE DE LA GARE,4110,94110,94003,Arcueil,94,,,940030000J0115,,,12,,21,,22,24.08,,,,,3,3,Dépendance,,0,,,,,,2.324551,48.801487
2024-519364,2024-02-01,000001,Vente,147500,48,,RUE DE LA GARE,4110,94110,94003,Arcueil,94,,,940030000J0115,,,12,,21,,22,24.08,,,,,3,2,Appartement,20,2,,,,,,2.324551,48.801487
2024-519365,2024-02-13,000001,Vente,95000,31,,RUE DE PARIS,1390,94190,94078,Villeneuve-Saint-Georges,94,,,94078000AP0405,,,29,,81,,82,30.73,,,,,3,2,Appartement,28,1,,,,,,2.445469,48.726702
2024-519365,2024-02-13,000001,Vente,95000,31,,RUE DE PARIS,1390,94190,94078,Villeneuve-Saint-Georges,94,,,94078000AP0405,,,29,,81,,82,30.73,,,,,3,3,Dépendance,,0,,,,,,2.445469,48.726702
2024-519366,2024-02-19,000001,Vente,312000,155,,RUE VAILLANT COUTURIER,7118,94140,94002,Alfortville,94,,,940020000H0124,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.418733,48.806696
2024-519366,2024-02-19,000001,Vente,312000,155,,RUE VAILLANT COUTURIER,7118,94140,94002,Alfortville,94,,,940020000H0124,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.418733,48.806696
2024-519366,2024-02-19,000001,Vente,312000,155,,RUE VAILLANT COUTURIER,7118,94140,94002,Alfortville,94,,,940020000H0124,,,36,67.32,,,,,,,,,1,2,Appartement,40,2,,,,,,2.418733,48.806696
2024-519367,2024-02-08,000001,Vente,1,59,,AV DANIELLE CASANOVA,2505,94200,94041,Ivry-sur-Seine,94,,,940410000G0049,,,31,,53,,,,,,,,2,4,Local industriel. commercial ou assimilé,90,0,,,,,,2.383571,48.815741
2024-519367,2024-02-08,000001,Vente,1,14,B,RUE LEDRU ROLLIN,5115,94200,94041,Ivry-sur-Seine,94,,,940410000G0049,,,119,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.383571,48.815741
2024-519368,2024-02-14,000001,Vente,270000,55,,BD MONTAIGUT,6172,94000,94028,Créteil,94,,,94028000BF0196,,,124,,17,100.4,,,,,,,2,2,Appartement,100,5,,,,,,2.44352,48.790281
2024-519368,2024-02-14,000001,Vente,270000,55,,BD MONTAIGUT,6172,94000,94028,Créteil,94,,,94028000BF0196,,,124,,17,100.4,,,,,,,2,3,Dépendance,,0,,,,,,2.44352,48.790281
2024-519368,2024-02-14,000001,Vente,270000,9001,,BD MONTAIGUT,6172,94000,94028,Créteil,94,,,94028000BF0251,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.443534,48.790932
2024-519369,2024-01-23,000001,Vente,15000,23,,AV DE LA DIVISION LECLERC,2550,94230,94016,Cachan,94,,,940160000L0075,,,8548,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327385,48.78502
2024-519370,2024-02-19,000001,Vente,225000,5,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0147,,,25,,4,24.24,,,,,,,2,3,Dépendance,,0,,,,,,2.48413,48.806146
2024-519370,2024-02-19,000001,Vente,225000,5,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0147,,,25,,4,24.24,,,,,,,2,2,Appartement,27,1,,,,,,2.48413,48.806146
2024-519370,2024-02-19,000001,Vente,225000,5,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0147,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48413,48.806146
2024-519371,2024-02-15,000001,Vente,680000,10,,RUE DECADI BLIN,2524,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0097,,,,,,,,,,,,,0,1,Maison,106,3,S,sols,,,242,2.481967,48.800604
2024-519372,2024-02-16,000001,Vente,321000,26,B,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0001,,,43,45.47,,,,,,,,,1,1,Maison,47,1,,,,,,2.476724,48.803633
2024-519373,2024-02-20,000001,Vente,370000,92,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0023,,,24,74.65,40,,,,,,,,2,2,Appartement,76,4,,,,,,2.488945,48.802842
2024-519373,2024-02-20,000001,Vente,370000,92,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0023,,,78,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488945,48.802842
2024-519373,2024-02-20,000001,Vente,370000,92,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0023,,,24,74.65,40,,,,,,,,2,3,Dépendance,,0,,,,,,2.488945,48.802842
2024-519374,2024-01-25,000001,Vente,165000,19,,RUE ETIENNE DOLET,3170,94600,94022,Choisy-le-Roi,94,,,940220000S0025,,,10,34.58,11,34.58,6,,,,,,3,1,Maison,32,3,,,,,,2.409189,48.755603
2024-519374,2024-01-25,000001,Vente,165000,19,,RUE ETIENNE DOLET,3170,94600,94022,Choisy-le-Roi,94,,,940220000S0025,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.409189,48.755603
2024-519374,2024-01-25,000001,Vente,165000,19,,RUE ETIENNE DOLET,3170,94600,94022,Choisy-le-Roi,94,,,940220000S0025,,,10,34.58,11,34.58,6,,,,,,3,3,Dépendance,,0,,,,,,2.409189,48.755603
2024-519374,2024-01-25,000001,Vente,165000,19,,RUE ETIENNE DOLET,3170,94600,94022,Choisy-le-Roi,94,,,940220000S0025,,,10,34.58,11,34.58,6,,,,,,3,3,Dépendance,,0,,,,,,2.409189,48.755603
2024-519374,2024-01-25,000001,Vente,165000,19,,RUE ETIENNE DOLET,3170,94600,94022,Choisy-le-Roi,94,,,940220000S0025,,,7,,,,,,,,,,1,2,Appartement,66,3,,,,,,2.409189,48.755603
2024-519375,2024-02-16,000001,Vente,320000,2,,ALL SIMONE DE BEAUVOIR,8500,94110,94003,Arcueil,94,,,940030000D0173,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333969,48.811773
2024-519375,2024-02-16,000001,Vente,320000,2,,ALL SIMONE DE BEAUVOIR,8500,94110,94003,Arcueil,94,,,940030000D0173,,,20,56.29,,,,,,,,,1,2,Appartement,66,3,,,,,,2.333969,48.811773
2024-519376,2024-02-09,000001,Vente,23000,12,,RUE DES LAITIERES,5115,94300,94080,Vincennes,94,,,940800000R0089,,,31,,32,,,,,,,,2,3,Dépendance,,0,,,,,,2.424595,48.848398
2024-519377,2024-02-09,000001,Vente en l'état futur d'achèvement,200000,35,,RUE DU GAL DE GAULLE,0295,94430,94019,Chennevières-sur-Marne,94,,,94019000AT0197,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.530558,48.796049
2024-519377,2024-02-09,000001,Vente en l'état futur d'achèvement,200000,35,,RUE DU GAL DE GAULLE,0295,94430,94019,Chennevières-sur-Marne,94,,,94019000AT0197,,,2,,,,,,,,,,1,2,Appartement,45,2,,,,,,2.530558,48.796049
2024-519378,2024-02-10,000001,Vente,80000,26,,RUE PLATEAU,7180,94700,94046,Maisons-Alfort,94,,,94046000AF0068,,,701,44.53,,,,,,,,,1,3,Dépendance,,0,,,,,,2.451182,48.803949
2024-519378,2024-02-10,000001,Vente,80000,26,,RUE PLATEAU,7180,94700,94046,Maisons-Alfort,94,,,94046000AF0068,,,701,44.53,,,,,,,,,1,2,Appartement,46,1,,,,,,2.451182,48.803949
2024-519379,2024-01-24,000001,Vente,143000,9,,RUE JOULEAU,4770,94170,94058,Le Perreux-sur-Marne,94,,,940580000E0078,,,23,,5,29.29,,,,,,,2,3,Dépendance,,0,,,,,,2.507502,48.852661
2024-519379,2024-01-24,000001,Vente,143000,9,,RUE JOULEAU,4770,94170,94058,Le Perreux-sur-Marne,94,,,940580000E0078,,,23,,5,29.29,,,,,,,2,2,Appartement,25,2,,,,,,2.507502,48.852661
2024-519380,2024-01-24,000001,Vente,267500,6,,IMP LEDRU ROLLIN,5135,94170,94058,Le Perreux-sur-Marne,94,,,940580000Q0104,,,142,,63,55.57,,,,,,,2,2,Appartement,55,3,,,,,,2.511089,48.84971
2024-519380,2024-01-24,000001,Vente,267500,6,,IMP LEDRU ROLLIN,5135,94170,94058,Le Perreux-sur-Marne,94,,,940580000Q0104,,,142,,63,55.57,,,,,,,2,3,Dépendance,,0,,,,,,2.511089,48.84971
2024-519381,2024-02-09,000001,Vente,240000,58,,BD PASTEUR,7120,94260,94034,Fresnes,94,,,940340000V0080,,,1424,69.95,,,,,,,,,1,2,Appartement,74,4,,,,,,2.314203,48.756901
2024-519382,2024-01-26,000001,Vente,250000,101,,QUAI LOUIS FERBER,5135,94360,94015,Bry-sur-Marne,94,,,940150000V0062,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50807,48.828545
2024-519382,2024-01-26,000001,Vente,250000,101,,QUAI LOUIS FERBER,5135,94360,94015,Bry-sur-Marne,94,,,940150000V0062,,,41,,75,56.15,,,,,,,2,2,Appartement,62,3,,,,,,2.50807,48.828545
2024-519382,2024-01-26,000001,Vente,250000,101,,QUAI LOUIS FERBER,5135,94360,94015,Bry-sur-Marne,94,,,940150000V0062,,,41,,75,56.15,,,,,,,2,3,Dépendance,,0,,,,,,2.50807,48.828545
2024-519383,2024-02-07,000001,Vente,348500,17,,AV MAURICE PONROY,0540,94420,94059,Le Plessis-Trévise,94,,,94059000AM0488,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,426,2.570951,48.804053
2024-519383,2024-02-07,000001,Vente,348500,17,,AV MAURICE PONROY,0540,94420,94059,Le Plessis-Trévise,94,,,94059000AM0488,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,426,2.570951,48.804053
2024-519383,2024-02-07,000001,Vente,348500,17,,AV MAURICE PONROY,0540,94420,94059,Le Plessis-Trévise,94,,,94059000AM0540,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,92,2.57095,48.803873
2024-519384,2024-02-16,000001,Vente,530000,11,,AV DE PARIS,7115,94300,94080,Vincennes,94,,,940800000X0157,,,32,59.42,33,,,,,,,,2,3,Dépendance,,0,,,,,,2.432922,48.844704
2024-519384,2024-02-16,000001,Vente,530000,11,,AV DE PARIS,7115,94300,94080,Vincennes,94,,,940800000X0157,,,32,59.42,33,,,,,,,,2,2,Appartement,56,3,,,,,,2.432922,48.844704
2024-519385,2024-02-01,000001,Vente,87500,4,,AV HERBILLON,4430,94160,94067,Saint-Mandé,94,,,940670000I0110,,,179,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.419841,48.83643
2024-519385,2024-02-01,000001,Vente,87500,4,,AV HERBILLON,4430,94160,94067,Saint-Mandé,94,,,940670000I0110,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.419841,48.83643
2024-519385,2024-02-01,000001,Vente,87500,4,,AV HERBILLON,4430,94160,94067,Saint-Mandé,94,,,940670000I0110,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.419841,48.83643
2024-519386,2024-02-15,000001,Vente,180000,8,,RUE BLAISE PASCAL,0727,94500,94017,Champigny-sur-Marne,94,,,940170000H0172,,,55,,67,,,,,,,,2,2,Appartement,65,4,,,,,,2.494519,48.822063
2024-519386,2024-02-15,000001,Vente,180000,8,,RUE BLAISE PASCAL,0727,94500,94017,Champigny-sur-Marne,94,,,940170000H0172,,,55,,67,,,,,,,,2,3,Dépendance,,0,,,,,,2.494519,48.822063
2024-519387,2024-01-31,000001,Vente,175000,43,,RUE DANTON,2520,94270,94043,Le Kremlin-Bicêtre,94,,,940430000G0255,,,236,28.33,274,,,,,,,,2,3,Dépendance,,0,,,,,,2.36109,48.810743
2024-519387,2024-01-31,000001,Vente,175000,43,,RUE DANTON,2520,94270,94043,Le Kremlin-Bicêtre,94,,,940430000G0255,,,236,28.33,274,,,,,,,,2,2,Appartement,28,1,,,,,,2.36109,48.810743
2024-519388,2024-02-09,000001,Vente,115000,17,,RUE EMILE GOEURY,3144,94140,94002,Alfortville,94,,,940020000G0100,,,5,23.18,,,,,,,,,1,2,Appartement,23,1,,,,,,2.420178,48.808897
2024-519389,2024-02-13,000001,Vente,318000,4,,AV DU MARECHAL FAYOLLE,6120,94130,94052,Nogent-sur-Marne,94,,,940520000B0091,,,24,61.32,,,,,,,,,1,2,Appartement,62,3,,,,,,2.48902,48.84453
2024-519389,2024-02-13,000001,Vente,318000,4,,AV DU MARECHAL FAYOLLE,6120,94130,94052,Nogent-sur-Marne,94,,,940520000B0091,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48902,48.84453
2024-519389,2024-02-13,000001,Vente,318000,4,,AV DU MARECHAL FAYOLLE,6120,94130,94052,Nogent-sur-Marne,94,,,940520000B0091,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48902,48.84453
2024-519389,2024-02-13,000001,Vente,318000,4,,AV DU MARECHAL FAYOLLE,6120,94130,94052,Nogent-sur-Marne,94,,,940520000B0091,,,11,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.48902,48.84453
2024-519389,2024-02-13,000001,Vente,318000,4,,AV DU MARECHAL FAYOLLE,6120,94130,94052,Nogent-sur-Marne,94,,,940520000B0091,,,24,61.32,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48902,48.84453
2024-519390,2024-02-12,000001,Vente,212000,2,B,IMP LEDRU ROLLIN,5135,94170,94058,Le Perreux-sur-Marne,94,,,940580000Q0251,,,133,39.84,,,,,,,,,1,2,Appartement,39,1,,,,,,2.510065,48.849867
2024-519390,2024-02-12,000001,Vente,212000,2,,IMP LEDRU ROLLIN,5135,94170,94058,Le Perreux-sur-Marne,94,,,940580000Q0251,,,211,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.510065,48.849867
2024-519391,2024-01-26,000001,Vente,497950,11,,ALL DU SAPIN BLEU,8525,94800,94076,Villejuif,94,,,94076000AV0069,,,4,108.73,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362886,48.781948
2024-519391,2024-01-26,000001,Vente,497950,11,,ALL DU SAPIN BLEU,8525,94800,94076,Villejuif,94,,,94076000AV0069,,,4,108.73,,,,,,,,,1,1,Maison,65,4,,,,,,2.362886,48.781948
2024-519392,2024-02-15,000001,Vente,19000,3,,RUE DANTON,2520,94270,94043,Le Kremlin-Bicêtre,94,,,940430000D0172,,,5234,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.360076,48.813592
2024-519393,2024-02-13,000001,Vente,308000,3,,RUE DE LA PREVOYANCE,7181,94300,94080,Vincennes,94,,,940800000S0043,,,2,,26,35.81,,,,,,,2,2,Appartement,36,3,,,,,,2.420018,48.846835
2024-519393,2024-02-13,000001,Vente,308000,3,,RUE DE LA PREVOYANCE,7181,94300,94080,Vincennes,94,,,940800000S0043,,,2,,26,35.81,,,,,,,2,3,Dépendance,,0,,,,,,2.420018,48.846835
2024-519394,2024-02-09,000001,Vente,175000,35,T,RUE EMILE ZOLA,3140,94600,94022,Choisy-le-Roi,94,,,940220000G0017,,,10,64.6,,,,,,,,,1,3,Dépendance,,0,,,,,,2.406877,48.767469
2024-519394,2024-02-09,000001,Vente,175000,35,T,RUE EMILE ZOLA,3140,94600,94022,Choisy-le-Roi,94,,,940220000G0017,,,10,64.6,,,,,,,,,1,2,Appartement,65,3,,,,,,2.406877,48.767469
2024-519395,2024-02-14,000001,Vente,210000,11,,BD DE STALINGRAD,8577,94320,94073,Thiais,94,,,940730000P0051,,,42,,,,,,,,,,1,3,Dépendance,,0,S,sols,,,15,2.402649,48.767905
2024-519395,2024-02-14,000001,Vente,210000,11,,BD DE STALINGRAD,8577,94320,94073,Thiais,94,,,940730000P0051,,,13,69.05,31,,,,,,,,2,2,Appartement,74,3,,,,,,2.402649,48.767905
2024-519395,2024-02-14,000001,Vente,210000,11,,BD DE STALINGRAD,8577,94320,94073,Thiais,94,,,940730000P0051,,,13,69.05,31,,,,,,,,2,3,Dépendance,,0,,,,,,2.402649,48.767905
2024-519396,2024-02-12,000001,Vente,410000,38,,RUE DU FOSSE BAZIN,3555,94320,94073,Thiais,94,,,940730000A0047,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,246,2.371596,48.769629
2024-519397,2024-02-13,000001,Vente,23000,9,,RUE JEAN JUPILLAT,4735,94320,94073,Thiais,94,,,940730000X0069,,,159,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.391567,48.763057
2024-519398,2024-02-15,000001,Vente,160000,77,,RUE ARISTIDE BRIAND,0035,94430,94019,Chennevières-sur-Marne,94,,,94019000AT0295,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.532814,48.798419
2024-519399,2024-02-15,000001,Vente,220950,44,,QUAI DE CHAMPAGNE,1425,94170,94058,Le Perreux-sur-Marne,94,,,94058000AH0029,,,3,43.79,5,,,,,,,,2,2,Appartement,41,2,,,,,,2.511343,48.841477
2024-519399,2024-02-15,000001,Vente,220950,44,,QUAI DE CHAMPAGNE,1425,94170,94058,Le Perreux-sur-Marne,94,,,94058000AH0029,,,3,43.79,5,,,,,,,,2,3,Dépendance,,0,,,,,,2.511343,48.841477
2024-519400,2024-02-13,000001,Vente,232000,41,,RUE ALBERT 1ER,0025,94600,94022,Choisy-le-Roi,94,,,940220000V0158,,,43,60.75,,,,,,,,,1,2,Appartement,60,3,,,,,,2.413477,48.754799
2024-519400,2024-02-13,000001,Vente,232000,41,,RUE ALBERT 1ER,0025,94600,94022,Choisy-le-Roi,94,,,940220000V0158,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.413477,48.754799
2024-519401,2024-01-31,000001,Vente,210000,16,B,AV ALBERT 1ER,0060,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0055,,,14,57.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508381,48.788811
2024-519401,2024-01-31,000001,Vente,210000,16,B,AV ALBERT 1ER,0060,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0055,,,14,57.4,,,,,,,,,1,2,Appartement,58,3,,,,,,2.508381,48.788811
2024-519401,2024-01-31,000001,Vente,210000,24,,RUE ARAGO,0140,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0055,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508381,48.788811
2024-519402,2024-02-09,000001,Vente,150000,6,,AV ANATOLE FRANCE,0060,94600,94022,Choisy-le-Roi,94,,,940220000L0042,,,3521,73.52,3673,,,,,,,,2,3,Dépendance,,0,,,,,,2.407992,48.763949
2024-519402,2024-02-09,000001,Vente,150000,6,,AV ANATOLE FRANCE,0060,94600,94022,Choisy-le-Roi,94,,,940220000L0042,,,3521,73.52,3673,,,,,,,,2,2,Appartement,76,4,,,,,,2.407992,48.763949
2024-519403,2024-02-20,000001,Vente,280000,4,,AV DIDIER,2574,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BQ0116,,,22,73.16,40,,,,,,,,2,2,Appartement,73,3,,,,,,2.507986,48.796581
2024-519403,2024-02-20,000001,Vente,280000,4,,AV DIDIER,2574,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BQ0116,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.507986,48.796581
2024-519403,2024-02-20,000001,Vente,280000,4,,AV DIDIER,2574,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BQ0116,,,22,73.16,40,,,,,,,,2,3,Dépendance,,0,,,,,,2.507986,48.796581
2024-519404,2024-02-07,000001,Vente,268000,65,,AV DE LA REPUBLIQUE,8145,94120,94033,Fontenay-sous-Bois,94,,,940330000S0083,,,9,,,,,,,,,,1,2,Appartement,63,3,,,,,,2.456507,48.852538
2024-519404,2024-02-07,000001,Vente,268000,65,,AV DE LA REPUBLIQUE,8145,94120,94033,Fontenay-sous-Bois,94,,,940330000S0083,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.456507,48.852538
2024-519404,2024-02-07,000001,Vente,268000,65,,AV DE LA REPUBLIQUE,8145,94120,94033,Fontenay-sous-Bois,94,,,940330000S0083,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.456507,48.852538
2024-519405,2024-02-15,000001,Vente,841700,7,,RUE ROUSSEL,8280,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0071,,,,,,,,,,,,,0,1,Maison,159,6,S,sols,,,366,2.506994,48.800952
2024-519405,2024-02-15,000001,Vente,841700,7,,RUE ROUSSEL,8280,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AR0071,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,366,2.506994,48.800952
2024-519406,2024-02-08,000001,Vente,200000,9,,RUE JEAN JUPILLAT,4735,94320,94073,Thiais,94,,,940730000X0069,,,108,,29,65.22,,,,,,,2,3,Dépendance,,0,,,,,,2.391567,48.763057
2024-519406,2024-02-08,000001,Vente,200000,9,,RUE JEAN JUPILLAT,4735,94320,94073,Thiais,94,,,940730000X0069,,,108,,29,65.22,,,,,,,2,2,Appartement,65,4,,,,,,2.391567,48.763057
2024-519407,2024-01-26,000001,Vente,1200000,87,,QUAI DE LA MARNE,6142,94340,94042,Joinville-le-Pont,94,,,940420000A0098,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,274,0,S,sols,,,353,2.469191,48.828273
2024-519407,2024-01-26,000001,Vente,1200000,89,,QUAI DE LA MARNE,6142,94340,94042,Joinville-le-Pont,94,,,940420000A0131,,,,,,,,,,,,,0,,,,,S,sols,,,130,2.469013,48.828376
2024-519408,2024-02-05,000001,Vente,213840,123,,BD DE STRASBOURG,8560,94130,94052,Nogent-sur-Marne,94,,,940520000J0208,,,2060,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.483183,48.842339
2024-519408,2024-02-05,000001,Vente,213840,123,,BD DE STRASBOURG,8560,94130,94052,Nogent-sur-Marne,94,,,940520000J0208,,,2032,54.35,,,,,,,,,1,2,Appartement,47,2,,,,,,2.483183,48.842339
2024-519409,2024-02-06,000001,Vente,400000,60,,ALL DE BELLEVUE,0630,94310,94054,Orly,94,,,940540000X0018,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,272,2.393823,48.737942
2024-519410,2024-01-26,000001,Vente,375000,8,,RUE JEAN MOULIN,4730,94300,94080,Vincennes,94,,,940800000U0124,,,43,42.2,55,,,,,,,,2,3,Dépendance,,0,,,,,,2.432675,48.845975
2024-519410,2024-01-26,000001,Vente,375000,8,,RUE JEAN MOULIN,4730,94300,94080,Vincennes,94,,,940800000U0124,,,43,42.2,55,,,,,,,,2,2,Appartement,40,2,,,,,,2.432675,48.845975
2024-519411,2024-02-09,000001,Vente,244400,126,,AV DE VERSAILLES,9630,94320,94073,Thiais,94,,,94073000AD0070,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,211,2.393795,48.758945
2024-519412,2024-02-15,000001,Vente,210000,285,,AV DE FONTAINEBLEAU,3550,94320,94073,Thiais,94,,,940730000D0072,,,83,56.05,84,,,,,,,,2,2,Appartement,56,3,,,,,,2.369368,48.761148
2024-519412,2024-02-15,000001,Vente,210000,285,,AV DE FONTAINEBLEAU,3550,94320,94073,Thiais,94,,,940730000D0072,,,83,56.05,84,,,,,,,,2,3,Dépendance,,0,,,,,,2.369368,48.761148
2024-519413,2024-02-20,000001,Vente,546500,61,,RUE JEAN JAURES,4735,94800,94076,Villejuif,94,,,940760000S0032,,,2,114.29,6,,,,,,,,2,2,Appartement,120,7,,,,,,2.366998,48.793855
2024-519414,2024-02-07,000001,Vente,49999,,,AV OLIVIER D ORMESSON,0530,94490,94055,Ormesson-sur-Marne,94,,,94055000AR0033,,,,,,,,,,,,,0,,,,,S,sols,,,2665,2.534459,48.782693
2024-519414,2024-02-07,000001,Vente,49999,,,AV OLIVIER D ORMESSON,0530,94490,94055,Ormesson-sur-Marne,94,,,94055000AR0034,,,,,,,,,,,,,0,,,,,S,sols,,,14,2.534309,48.78305
2024-519414,2024-02-07,000001,Vente,49999,,,AV OLIVIER D ORMESSON,0530,94490,94055,Ormesson-sur-Marne,94,,,94055000AR0300,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,99,2.534074,48.782988
2024-519414,2024-02-07,000001,Vente,49999,,,AV OLIVIER D ORMESSON,0530,94490,94055,Ormesson-sur-Marne,94,,,94055000AR0301,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,8,2.534279,48.78309
2024-519415,2024-02-07,000001,Vente,925000,91,B,QUAI DE BONNEUIL,0736,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EK0119,,,,,,,,,,,,,0,1,Maison,100,3,S,sols,,,303,2.496393,48.785155
2024-519416,2024-02-16,000001,Vente,250000,140,,AV LAFERRIERE,5120,94000,94028,Créteil,94,,,940280000D0026,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.456661,48.801285
2024-519416,2024-02-16,000001,Vente,250000,140,,AV LAFERRIERE,5120,94000,94028,Créteil,94,,,940280000D0026,,,232,,95,58.16,,,,,,,2,2,Appartement,58,3,,,,,,2.456661,48.801285
2024-519416,2024-02-16,000001,Vente,250000,140,,AV LAFERRIERE,5120,94000,94028,Créteil,94,,,940280000D0026,,,232,,95,58.16,,,,,,,2,3,Dépendance,,0,,,,,,2.456661,48.801285
2024-519417,2024-01-30,000001,Vente,130000,36,,BD MAXIME GORKI,6125,94800,94076,Villejuif,94,,,940760000R0307,,,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.367456,48.7966
2024-519417,2024-01-30,000001,Vente,130000,36,,BD MAXIME GORKI,6125,94800,94076,Villejuif,94,,,940760000R0307,,,135,,,,,,,,,,1,2,Appartement,28,1,,,,,,2.367456,48.7966
2024-519418,2024-02-20,000001,Vente,360000,3,T,RUE CHAPPELIER,1505,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BL0099,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,167,2.51062,48.797992
